0.0430000	0.0255433	-0.1999334	0.0693755	0.0167453	-0.0000000
0.0440000	0.0267475	-0.1999271	0.0693755	0.0169861	-0.0000000
0.0450000	0.0279752	-0.1999204	0.0693755	0.0172315	-0.0000000
0.0460000	0.0292347	-0.1999132	0.0693755	0.0174833	-0.0000000
0.0470000	0.0305177	-0.1999055	0.0693755	0.0177398	-0.0000000
0.0480000	0.0318325	-0.1998973	0.0693755	0.0180026	-0.0000000
0.0490000	0.0331708	-0.1998886	0.0693755	0.0182701	-0.0000000
0.0500000	0.0345408	-0.1998793	0.0693755	0.0185440	-0.0000000
0.0510000	0.0359344	-0.1998695	0.0693755	0.0188225	-0.0000000
0.0520000	0.0373598	-0.1998591	0.0693755	0.0191074	-0.0000000
0.0530000	0.0388087	-0.1998480	0.0693755	0.0193970	-0.0000000
0.0540000	0.0402894	-0.1998363	0.0693755	0.0196929	-0.0000000
0.0550000	0.0417936	-0.1998240	0.0693755	0.0199935	-0.0000000
0.0560000	0.0433296	-0.1998109	0.0693755	0.0203004	-0.0000000
0.0570000	0.0448891	-0.1997972	0.0693755	0.0206120	-0.0000000
0.0580000	0.0464804	-0.1997826	0.0693755	0.0209299	-0.0000000
0.0590000	0.0480952	-0.1997674	0.0693755	0.0212525	-0.0000000
0.0600000	0.0497418	-0.1997512	0.0693755	0.0215815	-0.0000000
0.0610000	0.0514120	-0.1997344	0.0693755	0.0219151	-0.0000000
0.0620000	0.0531140	-0.1997166	0.0693755	0.0222550	-0.0000000
0.0630000	0.0548395	-0.1996980	0.0693755	0.0225996	-0.0000000
0.0640000	0.0565968	-0.1996784	0.0693755	0.0229505	-0.0000000
0.0650000	0.0583776	-0.1996579	0.0693755	0.0233061	-0.0000000
0.0660000	0.0601903	-0.1996364	0.0693755	0.0236680	-0.0000000
0.0670000	0.0620265	-0.1996140	0.0693755	0.0240345	-0.0000000
0.0680000	0.0638945	-0.1995905	0.0693755	0.0244074	-0.0000000
0.0690000	0.0657860	-0.1995660	0.0693755	0.0247849	-0.0000000
0.0700000	0.0677094	-0.1995403	0.0693755	0.0251687	-0.0000000
0.0710000	0.0696564	-0.1995136	0.0693755	0.0255572	-0.0000000
0.0720000	0.0716352	-0.1994857	0.0693755	0.0259520	-0.0000000
0.0730000	0.0736375	-0.1994566	0.0693755	0.0263514	-0.0000000
0.0740000	0.0756717	-0.1994263	0.0693755	0.0267571	-0.0000000
0.0750000	0.0777294	-0.1993947	0.0693755	0.0271674	-0.0000000
0.0760000	0.0798191	-0.1993619	0.0693755	0.0275841	-0.0000000
0.0770000	0.0819322	-0.1993277	0.0693755	0.0280053	-0.0000000
0.0780000	0.0840773	-0.1992921	0.0693755	0.0284328	-0.0000000
0.0790000	0.0862459	-0.1992552	0.0693755	0.0288650	-0.0000000
0.0800000	0.0884464	-0.1992169	0.0693755	0.0293034	-0.0000000
0.0810000	0.0906704	-0.1991771	0.0693755	0.0297465	-0.0000000
0.0820000	0.0929264	-0.1991357	0.0693755	0.0301957	-0.0000000
0.0830000	0.0952060	-0.1990929	0.0693755	0.0306496	-0.0000000
0.0840000	0.0975174	-0.1990484	0.0693755	0.0311098	-0.0000000
0.0850000	0.0998525	-0.1990024	0.0693755	0.0315745	-0.0000000
0.0860000	0.1022195	-0.1989547	0.0693755	0.0320455	-0.0000000
0.0870000	0.1046100	-0.1989053	0.0693755	0.0325211	-0.0000000
0.0880000	0.1070326	-0.1988541	0.0693755	0.0330029	-0.0000000
0.0890000	0.1094787	-0.1988013	0.0693755	0.0334892	-0.0000000
0.0900000	0.1119568	-0.1987465	0.0693755	0.0339818	-0.0000000
0.0910000	0.1144585	-0.1986900	0.0693755	0.0344789	-0.0000000
0.0920000	0.1169922	-0.1986315	0.0693755	0.0349823	-0.0000000
0.0930000	0.1195495	-0.1985711	0.0693755	0.0354902	-0.0000000
0.0940000	0.1221388	-0.1985087	0.0693755	0.0360043	-0.0000000
0.0950000	0.1247518	-0.1984443	0.0693755	0.0365229	-0.0000000
0.0960000	0.1273967	-0.1983778	0.0693755	0.0370477	-0.0000000
0.0970000	0.1300654	-0.1983093	0.0693755	0.0375770	-0.0000000
0.0980000	0.1327660	-0.1982385	0.0693755	0.0381125	-0.0000000
0.0990000	0.1354904	-0.1981657	0.0693755	0.0386524	-0.0000000
0.1000000	0.1382467	-0.1980905	0.0693755	0.0391986	-0.0000000
0.1010000	0.1410268	-0.1980131	0.0693755	0.0397492	-0.0000000
0.1020000	0.1438389	-0.1979332	0.0693755	0.0403059	-0.0000000
0.1030000	0.1466748	-0.1978511	0.0693755	0.0408671	-0.0000000
0.1040000	0.1495428	-0.1977665	0.0693755	0.0414344	-0.0000000
0.1050000	0.1524345	-0.1976795	0.0693755	0.0420062	-0.0000000
0.1060000	0.1553582	-0.1975899	0.0693755	0.0425840	-0.0000000
0.1070000	0.1583058	-0.1974978	0.0693755	0.0431663	-0.0000000
0.1080000	0.1612855	-0.1974030	0.0693755	0.0437546	-0.0000000
0.1090000	0.1642890	-0.1973056	0.0693755	0.0443474	-0.0000000
0.1100000	0.1673246	-0.1972054	0.0693755	0.0449462	-0.0000000
0.1110000	0.1703841	-0.1971026	0.0693755	0.0455494	-0.0000000
0.1120000	0.1734757	-0.1969968	0.0693755	0.0461586	-0.0000000
0.1130000	0.1765911	-0.1968883	0.0693755	0.0467722	-0.0000000
0.1140000	0.1797388	-0.1967767	0.0693755	0.0473917	-0.0000000
0.1150000	0.1829103	-0.1966623	0.0693755	0.0480156	-0.0000000
0.1160000	0.1861141	-0.1965448	0.0693755	0.0486455	-0.0000000
0.1170000	0.1893418	-0.1964243	0.0693755	0.0492797	-0.0000000
0.1180000	0.1926017	-0.1963005	0.0693755	0.0499198	-0.0000000
0.1190000	0.1958856	-0.1961738	0.0693755	0.0505643	-0.0000000
0.1200000	0.1992018	-0.1960436	0.0693755	0.0512146	-0.0000000
0.1210000	0.2025419	-0.1959103	0.0693755	0.0518692	-0.0000000
0.1220000	0.2059143	-0.1957735	0.0693755	0.0525297	-0.0000000
0.1230000	0.2093108	-0.1956335	0.0693755	0.0531944	-0.0000000
0.1240000	0.2127396	-0.1954899	0.0693755	0.0538649	-0.0000000
0.1250000	0.2161925	-0.1953429	0.0693755	0.0545397	-0.0000000
0.1260000	0.2196777	-0.1951922	0.0693755	0.0552202	-0.0000000
0.1270000	0.2231871	-0.1950380	0.0693755	0.0559050	-0.0000000
0.1280000	0.2267288	-0.1948800	0.0693755	0.0565955	-0.0000000
0.1290000	0.2302947	-0.1947185	0.0693755	0.0572901	-0.0000000
0.1300000	0.2338931	-0.1945529	0.0693755	0.0579905	-0.0000000
0.1310000	0.2375156	-0.1943837	0.0693755	0.0586949	-0.0000000
0.1320000	0.2411706	-0.1942104	0.0693755	0.0594051	-0.0000000
0.1330000	0.2448499	-0.1940334	0.0693755	0.0601193	-0.0000000
0.1340000	0.2485617	-0.1938521	0.0693755	0.0608392	-0.0000000
0.1350000	0.2522977	-0.1936669	0.0693755	0.0615631	-0.0000000
0.1360000	0.2560664	-0.1934774	0.0693755	0.0622926	-0.0000000
0.1370000	0.2598593	-0.1932838	0.0693755	0.0630261	-0.0000000
0.1380000	0.2636850	-0.1930858	0.0693755	0.0637652	-0.0000000
0.1390000	0.2675349	-0.1928837	0.0693755	0.0645082	-0.0000000
0.1400000	0.2714176	-0.1926770	0.0693755	0.0652567	-0.0000000
0.1410000	0.2753247	-0.1924660	0.0693755	0.0660091	-0.0000000
0.1420000	0.2792645	-0.1922503	0.0693755	0.0667669	-0.0000000
0.1430000	0.2832288	-0.1920303	0.0693755	0.0675287	-0.0000000
0.1440000	0.2872259	-0.1918053	0.0693755	0.0682958	-0.0000000
0.1450000	0.2912475	-0.1915759	0.0693755	0.0690667	-0.0000000
0.1460000	0.2953020	-0.1913415	0.0693755	0.0698430	-0.0000000
0.1470000	0.2993811	-0.1911025	0.0693755	0.0706230	-0.0000000
0.1480000	0.3034931	-0.1908583	0.0693755	0.0714083	-0.0000000
0.1490000	0.3076297	-0.1906094	0.0693755	0.0721973	-0.0000000
0.1500000	0.3117993	-0.1903552	0.0693755	0.0729915	-0.0000000
0.1510000	0.3159937	-0.1900962	0.0693755	0.0737894	-0.0000000
0.1520000	0.3202211	-0.1898318	0.0693755	0.0745925	-0.0000000
0.1530000	0.3244732	-0.1895624	0.0693755	0.0753991	-0.0000000
0.1540000	0.3287585	-0.1892874	0.0693755	0.0762109	-0.0000000
0.1550000	0.3330686	-0.1890073	0.0693755	0.0770261	-0.0000000
0.1560000	0.3374119	-0.1887215	0.0693755	0.0778464	-0.0000000
0.1570000	0.3417802	-0.1884305	0.0693755	0.0786702	-0.0000000
0.1580000	0.3461817	-0.1881337	0.0693755	0.0794989	-0.0000000
0.1590000	0.3506082	-0.1878314	0.0693755	0.0803310	-0.0000000
0.1600000	0.3550680	-0.1875232	0.0693755	0.0811680	-0.0000000
0.1610000	0.3595529	-0.1872095	0.0693755	0.0820083	-0.0000000
0.1620000	0.3640712	-0.1868896	0.0693755	0.0828535	-0.0000000
0.1630000	0.3686147	-0.1865641	0.0693755	0.0837019	-0.0000000
0.1640000	0.3731916	-0.1862323	0.0693755	0.0845550	-0.0000000
0.1650000	0.3777938	-0.1858948	0.0693755	0.0854114	-0.0000000
0.1660000	0.3824296	-0.1855508	0.0693755	0.0862723	-0.0000000
0.1670000	0.3870907	-0.1852009	0.0693755	0.0871364	-0.0000000
0.1680000	0.3917855	-0.1848444	0.0693755	0.0880051	-0.0000000
0.1690000	0.3965057	-0.1844818	0.0693755	0.0888767	-0.0000000
0.1700000	0.4012597	-0.1841126	0.0693755	0.0897529	-0.0000000
0.1710000	0.4060392	-0.1837371	0.0693755	0.0906319	-0.0000000
0.1720000	0.4108525	-0.1833548	0.0693755	0.0915154	-0.0000000
0.1730000	0.4156915	-0.1829661	0.0693755	0.0924017	-0.0000000
0.1740000	0.4205643	-0.1825704	0.0693755	0.0932923	-0.0000000
0.1750000	0.4254630	-0.1821682	0.0693755	0.0941857	-0.0000000
0.1760000	0.4304012	-0.1817583	0.0693755	0.0950843	-0.0000000
0.1770000	0.4353541	-0.1813428	0.0693755	0.0959835	-0.0000000
0.1780000	0.4403523	-0.1809189	0.0693755	0.0968888	-0.0000000
0.1790000	0.4453652	-0.1804893	0.0693755	0.0977947	-0.0000000
0.1800000	0.4504237	-0.1800512	0.0693755	0.0987066	-0.0000000
0.1810000	0.4554969	-0.1796071	0.0693755	0.0996189	-0.0000000
0.1820000	0.4606157	-0.1791544	0.0693755	0.1005372	-0.0000000
0.1830000	0.4657495	-0.1786957	0.0693755	0.1014557	-0.0000000
0.1840000	0.4709290	-0.1782281	0.0693755	0.1023801	-0.0000000
0.1850000	0.4761235	-0.1777543	0.0693755	0.1033047	-0.0000000
0.1860000	0.4813639	-0.1772715	0.0693755	0.1042349	-0.0000000
0.1870000	0.4866194	-0.1767824	0.0693755	0.1051653	-0.0000000
0.1880000	0.4919209	-0.1762841	0.0693755	0.1061012	-0.0000000
0.1890000	0.4972376	-0.1757793	0.0693755	0.1070371	-0.0000000
0.1900000	0.5026005	-0.1752652	0.0693755	0.1079784	-0.0000000
0.1910000	0.5079788	-0.1747445	0.0693755	0.1089197	-0.0000000
0.1920000	0.5134033	-0.1742142	0.0693755	0.1098661	-0.0000000
0.1930000	0.5188434	-0.1736773	0.0693755	0.1108124	-0.0000000
0.1940000	0.5243298	-0.1731306	0.0693755	0.1117638	-0.0000000
0.1950000	0.5298319	-0.1725770	0.0693755	0.1127149	-0.0000000
0.1960000	0.5353805	-0.1720135	0.0693755	0.1136709	-0.0000000
0.1970000	0.5409450	-0.1714431	0.0693755	0.1146265	-0.0000000
0.1980000	0.5465561	-0.1708625	0.0693755	0.1155868	-0.0000000
0.1990000	0.5521832	-0.1702749	0.0693755	0.1165466	-0.0000000
0.2000000	0.5578570	-0.1696769	0.0693755	0.1175111	-0.0000000
0.2010000	0.5635470	-0.1690718	0.0693755	0.1184748	-0.0000000
0.2020000	0.5692840	-0.1684561	0.0693755	0.1194430	-0.0000000
0.2030000	0.5750372	-0.1678330	0.0693755	0.1204104	-0.0000000
0.2040000	0.5808375	-0.1671993	0.0693755	0.1213821	-0.0000000
0.2050000	0.5866543	-0.1665581	0.0693755	0.1223528	-0.0000000
0.2060000	0.5925184	-0.1659060	0.0693755	0.1233276	-0.0000000
0.2070000	0.5983991	-0.1652463	0.0693755	0.1243013	-0.0000000
0.2080000	0.6043271	-0.1645755	0.0693755	0.1252789	-0.0000000
0.2090000	0.6102720	-0.1638971	0.0693755	0.1262553	-0.0000000
0.2100000	0.6162569	-0.1632082	0.0693755	0.1272341	-0.0000000
0.2110000	0.6222816	-0.1625087	0.0693755	0.1282153	-0.0000000
0.2120000	0.6283235	-0.1618014	0.0693755	0.1291951	-0.0000000
0.2130000	0.6344132	-0.1610825	0.0693755	0.1301782	-0.0000000
0.2140000	0.6405202	-0.1603556	0.0693755	0.1311597	-0.0000000
0.2150000	0.6466752	-0.1596169	0.0693755	0.1321445	-0.0000000
0.2160000	0.6528477	-0.1588701	0.0693755	0.1331274	-0.0000000
0.2170000	0.6590683	-0.1581112	0.0693755	0.1341133	-0.0000000
0.2180000	0.6653067	-0.1573441	0.0693755	0.1350973	-0.0000000
0.2190000	0.6715934	-0.1565649	0.0693755	0.1360840	-0.0000000
0.2200000	0.6778980	-0.1557772	0.0693755	0.1370686	-0.0000000
0.2210000	0.6842511	-0.1549772	0.0693755	0.1380558	-0.0000000
0.2220000	0.6906223	-0.1541686	0.0693755	0.1390406	-0.0000000
0.2230000	0.6970423	-0.1533475	0.0693755	0.1400277	-0.0000000
0.2240000	0.7034806	-0.1525177	0.0693755	0.1410124	-0.0000000
0.2250000	0.7099678	-0.1516752	0.0693755	0.1419991	-0.0000000
0.2260000	0.7164737	-0.1508239	0.0693755	0.1429831	-0.0000000
0.2270000	0.7230286	-0.1499597	0.0693755	0.1439689	-0.0000000
0.2280000	0.7296023	-0.1490865	0.0693755	0.1449518	-0.0000000
0.2290000	0.7362178	-0.1482013	0.0693755	0.1459352	-0.0000000
0.2300000	0.7428751	-0.1473040	0.0693755	0.1469189	-0.0000000
0.2310000	0.7495516	-0.1463975	0.0693755	0.1478993	-0.0000000
0.2320000	0.7562777	-0.1454777	0.0693755	0.1488809	-0.0000000
0.2330000	0.7630232	-0.1445486	0.0693755	0.1498591	-0.0000000
0.2340000	0.7698186	-0.1436060	0.0693755	0.1508382	-0.0000000
0.2350000	0.7766337	-0.1426540	0.0693755	0.1518137	-0.0000000
0.2360000	0.7834989	-0.1416883	0.0693755	0.1527897	-0.0000000
0.2370000	0.7903840	-0.1407131	0.0693755	0.1537619	-0.0000000
0.2380000	0.7973194	-0.1397241	0.0693755	0.1547344	-0.0000000
0.2390000	0.8042826	-0.1387243	0.0693755	0.1557038	-0.0000000
0.2400000	0.8112736	-0.1377137	0.0693755	0.1566701	-0.0000000
0.2410000	0.8183154	-0.1366890	0.0693755	0.1576363	-0.0000000
0.2420000	0.8253777	-0.1356545	0.0693755	0.1585980	-0.0000000
0.2430000	0.8324911	-0.1346057	0.0693755	0.1595592	-0.0000000
0.2440000	0.8396252	-0.1335470	0.0693755	0.1605158	-0.0000000
0.2450000	0.8468106	-0.1324738	0.0693755	0.1614715	-0.0000000
0.2460000	0.8540171	-0.1313906	0.0693755	0.1624223	-0.0000000
0.2470000	0.8612752	-0.1302927	0.0693755	0.1633720	-0.0000000
0.2480000	0.8685546	-0.1291848	0.0693755	0.1643164	-0.0000000
0.2490000	0.8758858	-0.1280620	0.0693755	0.1652594	-0.0000000
0.2500000	0.8832387	-0.1269289	0.0693755	0.1661969	-0.0000000
0.2510000	0.8906437	-0.1257810	0.0693755	0.1671325	-0.0000000
0.2520000	0.8980706	-0.1246227	0.0693755	0.1680624	-0.0000000
0.2530000	0.9055500	-0.1234492	0.0693755	0.1689902	-0.0000000
0.2540000	0.9130516	-0.1222654	0.0693755	0.1699118	-0.0000000
0.2550000	0.9206058	-0.1210662	0.0693755	0.1708309	-0.0000000
0.2560000	0.9281827	-0.1198566	0.0693755	0.1717436	-0.0000000
0.2570000	0.9358125	-0.1186315	0.0693755	0.1726535	-0.0000000
0.2580000	0.9434652	-0.1173959	0.0693755	0.1735566	-0.0000000
0.2590000	0.9511712	-0.1161446	0.0693755	0.1744564	-0.0000000
0.2600000	0.9589004	-0.1148827	0.0693755	0.1753493	-0.0000000
0.2610000	0.9666832	-0.1136051	0.0693755	0.1762384	-0.0000000
0.2620000	0.9744896	-0.1123167	0.0693755	0.1771203	-0.0000000
0.2630000	0.9823498	-0.1110125	0.0693755	0.1779980	-0.0000000
0.2640000	0.9902340	-0.1096975	0.0693755	0.1788681	-0.0000000
0.2650000	0.9981724	-0.1083665	0.0693755	0.1797336	-0.0000000
0.2660000	1.0061350	-0.1070246	0.0693755	0.1805912	-0.0000000
0.2670000	1.0141522	-0.1056666	0.0693755	0.1814438	-0.0000000
0.2680000	1.0221940	-0.1042977	0.0693755	0.1822880	-0.0000000
0.2690000	1.0302907	-0.1029125	0.0693755	0.1831269	-0.0000000
0.2700000	1.0384124	-0.1015164	0.0693755	0.1839571	-0.0000000
0.2710000	1.0465893	-0.1001040	0.0693755	0.1847814	-0.0000000
0.2720000	1.0547915	-0.0986804	0.0693755	0.1855967	-0.0000000
0.2730000	1.0630493	-0.0972406	0.0693755	0.1864056	-0.0000000
0.2740000	1.0713329	-0.0957895	0.0693755	0.1872051	-0.0000000
0.2750000	1.0796724	-0.0943221	0.0693755	0.1879979	-0.0000000
0.2760000	1.0880380	-0.0928434	0.0693755	0.1887808	-0.0000000
0.2770000	1.0964598	-0.0913483	0.0693755	0.1895564	-0.0000000
0.2780000	1.1049082	-0.0898419	0.0693755	0.1903218	-0.0000000
0.2790000	1.1134132	-0.0883190	0.0693755	0.1910794	-0.0000000
0.2800000	1.1081138	-0.0892687	0.0693755	0.1906089	-0.0000000
0.2810000	1.1008718	-0.0905624	0.0693755	0.1899577	-0.0000000
0.2820000	1.0936862	-0.0918414	0.0693755	0.1893023	-0.0000000
0.2830000	1.0865271	-0.0931110	0.0693755	0.1886403	-0.0000000
0.2840000	1.0794243	-0.0943658	0.0693755	0.1879745	-0.0000000
0.2850000	1.0723476	-0.0956113	0.0693755	0.1873022	-0.0000000
0.2860000	1.0653267	-0.0968423	0.0693755	0.1866266	-0.0000000
0.2870000	1.0583318	-0.0980640	0.0693755	0.1859449	-0.0000000
0.2880000	1.0513924	-0.0992712	0.0693755	0.1852602	-0.0000000
0.2890000	1.0444786	-0.1004692	0.0693755	0.1845697	-0.0000000
0.2900000	1.0376200	-0.1016529	0.0693755	0.1838766	-0.0000000
0.2910000	1.0307867	-0.1028275	0.0693755	0.1831779	-0.0000000
0.2920000	1.0240083	-0.1039879	0.0693755	0.1824770	-0.0000000
0.2930000	1.0172548	-0.1051393	0.0693755	0.1817708	-0.0000000
0.2940000	1.0105561	-0.1062766	0.0693755	0.1810627	-0.0000000
0.2950000	1.0038819	-0.1074050	0.0693755	0.1803496	-0.0000000
0.2960000	0.9972622	-0.1085194	0.0693755	0.1796349	-0.0000000
0.2970000	0.9906668	-0.1096251	0.0693755	0.1789155	-0.0000000
0.2980000	0.9841256	-0.1107169	0.0693755	0.1781949	-0.0000000
0.2990000	0.9776083	-0.1118001	0.0693755	0.1774698	-0.0000000
0.3000000	0.9711450	-0.1128696	0.0693755	0.1767437	-0.0000000
0.3010000	0.9647054	-0.1139304	0.0693755	0.1760134	-0.0000000
0.3020000	0.9583194	-0.1149778	0.0693755	0.1752825	-0.0000000
0.3030000	0.9519569	-0.1160167	0.0693755	0.1745476	-0.0000000
0.3040000	0.9456477	-0.1170422	0.0693755	0.1738124	-0.0000000
0.3050000	0.9393618	-0.1180593	0.0693755	0.1730735	-0.0000000
0.3060000	0.9331289	-0.1190632	0.0693755	0.1723345	-0.0000000
0.3070000	0.9269190	-0.1200588	0.0693755	0.1715920	-0.0000000
0.3080000	0.9207619	-0.1210414	0.0693755	0.1708498	-0.0000000
0.3090000	0.9146275	-0.1220158	0.0693755	0.1701043	-0.0000000
0.3100000	0.9085457	-0.1229773	0.0693755	0.1693593	-0.0000000
0.3110000	0.9024863	-0.1239307	0.0693755	0.1686112	-0.0000000
0.3120000	0.8964794	-0.1248714	0.0693755	0.1678639	-0.0000000
0.3130000	0.8904945	-0.1258042	0.0693755	0.1671138	-0.0000000
0.3140000	0.8845618	-0.1267243	0.0693755	0.1663647	-0.0000000
0.3150000	0.8786511	-0.1276367	0.0693755	0.1656129	-0.0000000
0.3160000	0.8727923	-0.1285366	0.0693755	0.1648625	-0.0000000
0.3170000	0.8669551	-0.1294288	0.0693755	0.1641096	-0.0000000
0.3180000	0.8611697	-0.1303087	0.0693755	0.1633582	-0.0000000
0.3190000	0.8554057	-0.1311811	0.0693755	0.1626046	-0.0000000
0.3200000	0.8496932	-0.1320413	0.0693755	0.1618528	-0.0000000
0.3210000	0.8440019	-0.1328941	0.0693755	0.1610989	-0.0000000
0.3220000	0.8383619	-0.1337350	0.0693755	0.1603469	-0.0000000
0.3230000	0.8327429	-0.1345685	0.0693755	0.1595931	-0.0000000
0.3240000	0.8271749	-0.1353902	0.0693755	0.1588416	-0.0000000
0.3250000	0.8216277	-0.1362047	0.0693755	0.1580883	-0.0000000
0.3260000	0.8161314	-0.1370075	0.0693755	0.1573374	-0.0000000
0.3270000	0.8106557	-0.1378033	0.0693755	0.1565850	-0.0000000
0.3280000	0.8052306	-0.1385876	0.0693755	0.1558353	-0.0000000
0.3290000	0.7998260	-0.1393649	0.0693755	0.1550842	-0.0000000
0.3300000	0.7944717	-0.1401310	0.0693755	0.1543359	-0.0000000
0.3310000	0.7891377	-0.1408901	0.0693755	0.1535864	-0.0000000
0.3320000	0.7838538	-0.1416382	0.0693755	0.1528400	-0.0000000
0.3330000	0.7785901	-0.1423795	0.0693755	0.1520925	-0.0000000
0.3340000	0.7733763	-0.1431099	0.0693755	0.1513482	-0.0000000
0.3350000	0.7681824	-0.1438336	0.0693755	0.1506030	-0.0000000
0.3360000	0.7630383	-0.1445465	0.0693755	0.1498613	-0.0000000
0.3370000	0.7579139	-0.1452529	0.0693755	0.1491188	-0.0000000
0.3380000	0.7528391	-0.1459488	0.0693755	0.1483799	-0.0000000
0.3390000	0.7477839	-0.1466382	0.0693755	0.1476403	-0.0000000
0.3400000	0.7427780	-0.1473171	0.0693755	0.1469046	-0.0000000
0.3410000	0.7377916	-0.1479898	0.0693755	0.1461683	-0.0000000
0.3420000	0.7328544	-0.1486522	0.0693755	0.1454360	-0.0000000
0.3430000	0.7279364	-0.1493084	0.0693755	0.1447033	-0.0000000
0.3440000	0.7230674	-0.1499545	0.0693755	0.1439747	-0.0000000
0.3450000	0.7182176	-0.1505946	0.0693755	0.1432459	-0.0000000
0.3460000	0.7134166	-0.1512247	0.0693755	0.1425214	-0.0000000
0.3470000	0.7086345	-0.1518489	0.0693755	0.1417967	-0.0000000
0.3480000	0.7039011	-0.1524633	0.0693755	0.1410765	-0.0000000
0.3490000	0.6991865	-0.1530718	0.0693755	0.1403563	-0.0000000
0.3500000	0.6945205	-0.1536708	0.0693755	0.1396406	-0.0000000
0.3510000	0.6898730	-0.1542640	0.0693755	0.1389251	-0.0000000
0.3520000	0.6852740	-0.1548478	0.0693755	0.1382142	-0.0000000
0.3530000	0.6806934	-0.1554259	0.0693755	0.1375036	-0.0000000
0.3540000	0.6761611	-0.1559948	0.0693755	0.1367979	-0.0000000
0.3550000	0.6716470	-0.1565582	0.0693755	0.1360924	-0.0000000
0.3560000	0.6671811	-0.1571124	0.0693755	0.1353920	-0.0000000
0.3570000	0.6627334	-0.1576613	0.0693755	0.1346920	-0.0000000
0.3580000	0.6583336	-0.1582012	0.0693755	0.1339971	-0.0000000
0.3590000	0.6539519	-0.1587358	0.0693755	0.1333027	-0.0000000
0.3600000	0.6496179	-0.1592616	0.0693755	0.1326136	-0.0000000
0.3610000	0.6453019	-0.1597823	0.0693755	0.1319251	-0.0000000
0.3620000	0.6410336	-0.1602942	0.0693755	0.1312420	-0.0000000
0.3630000	0.6367830	-0.1608012	0.0693755	0.1305596	-0.0000000
0.3640000	0.6325800	-0.1612996	0.0693755	0.1298827	-0.0000000
0.3650000	0.6283947	-0.1617931	0.0693755	0.1292066	-0.0000000
0.3660000	0.6242568	-0.1622782	0.0693755	0.1285361	-0.0000000
0.3670000	0.6201363	-0.1627585	0.0693755	0.1278664	-0.0000000
